measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Peru,Male,75 to 79,All causes,Number,2015,7623.950687427698,8448.212758880816,6791.693106324955
Deaths,Peru,Female,75 to 79,All causes,Number,2015,6395.367121565261,7101.261693171054,5698.473223908988
Deaths,Peru,Both,75 to 79,All causes,Number,2015,14019.31780899296,15049.772565237477,12875.942679323884
Deaths,Peru,Male,80 plus,All causes,Number,2015,22539.883118759273,24354.092131161065,20674.582418264163
Deaths,Peru,Female,80 plus,All causes,Number,2015,23795.43503600844,25761.897303104448,21806.857042225703
Deaths,Peru,Both,80 plus,All causes,Number,2015,46335.31815476775,48919.164560741694,43494.45020502273
Deaths,Peru,Male,All Ages,All causes,Number,2015,73470.213538026,80571.47023141052,66465.82402059199
Deaths,Peru,Female,All Ages,All causes,Number,2015,62210.454946662954,67965.0046336173,56523.2595533712
Deaths,Peru,Both,All Ages,All causes,Number,2015,135680.6684846887,144887.07879659618,125951.9237044822
Deaths,Peru,Male,5-14 years,All causes,Number,2015,1235.9467460650337,1391.9322897033792,1103.713854586414
Deaths,Peru,Female,5-14 years,All causes,Number,2015,951.3942581425022,1037.621922711387,863.1729072414646
Deaths,Peru,Both,5-14 years,All causes,Number,2015,2187.3410042075366,2425.037390482039,1968.3832702393345
Deaths,Peru,Male,15-49 years,All causes,Number,2015,12697.76432191511,14257.073495450008,11124.337039957656
Deaths,Peru,Female,15-49 years,All causes,Number,2015,7445.7599464196355,8346.385393094051,6554.118268263532
Deaths,Peru,Both,15-49 years,All causes,Number,2015,20143.524268334782,21883.44618154397,18273.56012406823
Deaths,Peru,Male,50-69 years,All causes,Number,2015,16139.83955234074,18041.8845326102,14231.486312881078
Deaths,Peru,Female,50-69 years,All causes,Number,2015,13099.133128399742,14528.956052277103,11687.139557127577
Deaths,Peru,Both,50-69 years,All causes,Number,2015,29238.97268074048,31456.872143351204,26767.083236160408
Deaths,Peru,Male,70+ years,All causes,Number,2015,36374.81442635364,39708.40720383663,32981.72997108889
Deaths,Peru,Female,70+ years,All causes,Number,2015,35313.57894155271,38558.121389384454,32056.111755762773
Deaths,Peru,Both,70+ years,All causes,Number,2015,71688.39336790645,76137.52812670653,66658.87408128237
Deaths,Peru,Male,<1 year,All causes,Number,2015,5553.274117898892,6922.81735080027,4347.884702286069
Deaths,Peru,Female,<1 year,All causes,Number,2015,4475.6795872141865,5456.197352048944,3585.332405010173
Deaths,Peru,Both,<1 year,All causes,Number,2015,10028.95370511308,12346.711398973997,7943.3508452738815
Deaths,Peru,Male,80 to 84,All causes,Number,2015,8423.192624443136,9218.357425322503,7612.637915555659
Deaths,Peru,Female,80 to 84,All causes,Number,2015,7842.240686130045,8606.663281240053,7078.462872754491
Deaths,Peru,Both,80 to 84,All causes,Number,2015,16265.433310573178,17314.83611096894,15075.000791470024
Deaths,Peru,Male,85 to 89,All causes,Number,2015,7468.871325413723,8073.498751820829,6846.823440639664
Deaths,Peru,Female,85 to 89,All causes,Number,2015,7694.408749314579,8335.642397965341,7046.787291002611
Deaths,Peru,Both,85 to 89,All causes,Number,2015,15163.280074728298,16008.441146536195,14225.530485180168
Deaths,Peru,Male,90 to 94,All causes,Number,2015,4425.482246574945,4709.141941912726,4127.8075927622485
Deaths,Peru,Female,90 to 94,All causes,Number,2015,5277.281290729331,5646.597257444359,4904.530476232086
Deaths,Peru,Both,90 to 94,All causes,Number,2015,9702.763537304269,10159.667390533315,9214.604465182965
Deaths,Peru,Male,<20 years,All causes,Number,2015,9298.939116386751,11120.513641566307,7664.281506359732
Deaths,Peru,Female,<20 years,All causes,Number,2015,6968.582405103454,8175.174900097762,5821.708642458189
Deaths,Peru,Both,<20 years,All causes,Number,2015,16267.52152149023,19242.186155219653,13552.523033054977
Deaths,Peru,Male,10 to 24,All causes,Number,2015,3115.206570126217,3456.45543184373,2777.5139015725936
Deaths,Peru,Female,10 to 24,All causes,Number,2015,1758.218868358446,1938.894106010672,1586.8840924324636
Deaths,Peru,Both,10 to 24,All causes,Number,2015,4873.425438484655,5270.054633287722,4463.590485936622
Deaths,Peru,Male,10 to 54,All causes,Number,2015,16323.568728785152,18309.348719136346,14331.626706301886
Deaths,Peru,Female,10 to 54,All causes,Number,2015,10224.021635966368,11415.82272367221,9043.220151001722
Deaths,Peru,Both,10 to 54,All causes,Number,2015,26547.59036475146,28748.284101486985,24134.689176308406
Deaths,Peru,Male,95 plus,All causes,Number,2015,2222.336922327518,2356.271375440126,2080.3797541310146
Deaths,Peru,Female,95 plus,All causes,Number,2015,2981.5043098344786,3174.9910740395244,2782.090608503029
Deaths,Peru,Both,95 plus,All causes,Number,2015,5203.8412321619935,5437.799033058353,4951.669898565641
Deaths,Peru,Male,<70 years,All causes,Number,2015,37095.3991116724,40973.70420369728,33373.86382422218
Deaths,Peru,Female,<70 years,All causes,Number,2015,26896.876005110124,29638.03254043739,24269.35929992124
Deaths,Peru,Both,<70 years,All causes,Number,2015,63992.2751167824,69373.94703094636,58985.260580522765
Deaths,Peru,Male,Under 5,All causes,Number,2017,6532.026049270222,8666.671964534864,4875.596236863721
Deaths,Peru,Female,Under 5,All causes,Number,2017,4970.313857965158,6367.968018720816,3866.044051782746
Deaths,Peru,Both,Under 5,All causes,Number,2017,11502.33990723539,15043.522452957053,8742.066900036094
Deaths,Peru,Male,Early Neonatal,All causes,Number,2017,2361.265594708742,3151.563475509638,1738.6251493511845
Deaths,Peru,Female,Early Neonatal,All causes,Number,2017,1742.253122958333,2242.407744653122,1343.487422366029
Deaths,Peru,Both,Early Neonatal,All causes,Number,2017,4103.518717667068,5396.99996973226,3084.5190425884125
Deaths,Peru,Male,Late Neonatal,All causes,Number,2017,431.2366467630681,575.4827379673151,317.79222532930834
Deaths,Peru,Female,Late Neonatal,All causes,Number,2017,580.9140238772108,747.6069956534457,448.2918905681845
Deaths,Peru,Both,Late Neonatal,All causes,Number,2017,1012.1506706402794,1322.6668535377687,766.9736113867339
Deaths,Peru,Male,Post Neonatal,All causes,Number,2017,2341.281359906682,3114.7136265865265,1742.4457622692005
Deaths,Peru,Female,Post Neonatal,All causes,Number,2017,1746.2821801975508,2243.0538997389745,1355.0514080072055
Deaths,Peru,Both,Post Neonatal,All causes,Number,2017,4087.563540104233,5363.348718162353,3097.645645667803
Deaths,Peru,Male,1 to 4,All causes,Number,2017,1398.2424478917385,1823.9685198584125,1071.7174410763678
Deaths,Peru,Female,1 to 4,All causes,Number,2017,900.8645309320627,1133.8634559731765,722.3820335905208
Deaths,Peru,Both,1 to 4,All causes,Number,2017,2299.106978823801,2960.5468162079023,1793.7217566759662
Deaths,Peru,Male,5 to 9,All causes,Number,2017,669.4141417587173,790.2007946171028,566.8205318665006
Deaths,Peru,Female,5 to 9,All causes,Number,2017,500.01422591280794,566.5314563600788,442.8533761270684
Deaths,Peru,Both,5 to 9,All causes,Number,2017,1169.4283676715263,1356.7322509771818,1009.7059375949588
Deaths,Peru,Male,10 to 14,All causes,Number,2017,521.910911924815,591.4758455727906,456.8558113196721
Deaths,Peru,Female,10 to 14,All causes,Number,2017,416.80255821583955,467.9844258632515,369.28688981065125
Deaths,Peru,Both,10 to 14,All causes,Number,2017,938.7134701406551,1040.3421880670903,849.0554252273893
Deaths,Peru,Male,15 to 19,All causes,Number,2017,966.2523935458155,1163.6831693458532,781.6370192153471
Deaths,Peru,Female,15 to 19,All causes,Number,2017,569.235940190568,678.4604978900546,470.5565781353005
Deaths,Peru,Both,15 to 19,All causes,Number,2017,1535.4883337363804,1770.0691002534159,1335.4672917440928
Deaths,Peru,Male,20 to 24,All causes,Number,2017,1481.3656697820204,1784.7055940843697,1200.4015304042562
Deaths,Peru,Female,20 to 24,All causes,Number,2017,678.433556004279,822.6649276098134,550.4942122804332
Deaths,Peru,Both,20 to 24,All causes,Number,2017,2159.799225786298,2490.309763799354,1864.001040233165
Deaths,Peru,Male,25 to 29,All causes,Number,2017,1718.8023940113667,2045.6467389542668,1409.5465163618424
Deaths,Peru,Female,25 to 29,All causes,Number,2017,780.3058689487658,956.6276224918045,624.2640981962961
Deaths,Peru,Both,25 to 29,All causes,Number,2017,2499.1082629601306,2870.5405249578034,2172.6146882689704
Deaths,Peru,Male,30 to 34,All causes,Number,2017,1797.6016921211035,2144.766986207398,1469.9140901667045
Deaths,Peru,Female,30 to 34,All causes,Number,2017,884.2747138783603,1088.156734655383,705.2093432361969
Deaths,Peru,Both,30 to 34,All causes,Number,2017,2681.8764059994633,3080.7675111281164,2326.384119913519
Deaths,Peru,Male,35 to 39,All causes,Number,2017,1953.7303986824609,2370.240106183434,1570.5236698232513
Deaths,Peru,Female,35 to 39,All causes,Number,2017,1129.054493602746,1428.7346600734809,883.8288955937174
Deaths,Peru,Both,35 to 39,All causes,Number,2017,3082.784892285205,3577.412529032025,2619.7988236183055
Deaths,Peru,Male,40 to 44,All causes,Number,2017,2180.5562814656955,2663.7220529735523,1737.7581650265138
Deaths,Peru,Female,40 to 44,All causes,Number,2017,1478.9929478140468,1844.25695248434,1176.6427940578285
Deaths,Peru,Both,40 to 44,All causes,Number,2017,3659.549229279748,4249.257236048814,3112.845452080382
Deaths,Peru,Male,45 to 49,All causes,Number,2017,2546.9797452186062,3121.380414985188,2021.2182898477058
Deaths,Peru,Female,45 to 49,All causes,Number,2017,1909.1392919870357,2347.7025890543678,1542.4573459612143
Deaths,Peru,Both,45 to 49,All causes,Number,2017,4456.119037205639,5161.043323730753,3802.195775126281
Deaths,Peru,Male,50 to 54,All causes,Number,2017,3181.368893478721,3881.205132260696,2537.721507680899
Deaths,Peru,Female,50 to 54,All causes,Number,2017,2452.299364633575,2988.4975045457595,2000.5666097085214
Deaths,Peru,Both,50 to 54,All causes,Number,2017,5633.6682581122905,6495.288591791582,4832.792287734733
Deaths,Peru,Male,55 to 59,All causes,Number,2017,3733.4720840639357,4509.673520275219,3013.8787811094935
Deaths,Peru,Female,55 to 59,All causes,Number,2017,3030.9138561550476,3677.7285982329713,2483.9223899180074
Deaths,Peru,Both,55 to 59,All causes,Number,2017,6764.385940218977,7738.6461515168,5846.504993304548
Deaths,Peru,Male,60 to 64,All causes,Number,2017,4519.762209110473,5387.163158406042,3707.7660996883565
Deaths,Peru,Female,60 to 64,All causes,Number,2017,3739.2664809820017,4512.530606415034,3082.791756227761
Deaths,Peru,Both,60 to 64,All causes,Number,2017,8259.028690092477,9395.364194732245,7202.211906004592
Deaths,Peru,Male,65 to 69,All causes,Number,2017,5523.772764995168,6563.502557296324,4547.750403110149
Deaths,Peru,Female,65 to 69,All causes,Number,2017,4517.666929062996,5472.645478162808,3708.3422452514233
Deaths,Peru,Both,65 to 69,All causes,Number,2017,10041.43969405816,11421.303914399075,8762.68760818158
Deaths,Peru,Male,70 to 74,All causes,Number,2017,6595.830489612509,7836.562675256535,5428.864386578767
Deaths,Peru,Female,70 to 74,All causes,Number,2017,5393.1926334508735,6572.207249679489,4396.186150393036
Deaths,Peru,Both,70 to 74,All causes,Number,2017,11989.023123063409,13648.6627152964,10444.903071607574
Deaths,Peru,Male,75 to 79,All causes,Number,2017,7994.95475497339,9452.420823187746,6615.435288495004
Deaths,Peru,Female,75 to 79,All causes,Number,2017,6602.552600971703,8013.221930556659,5403.781180932815
Deaths,Peru,Both,75 to 79,All causes,Number,2017,14597.507355945094,16569.466874703798,12762.720667424577
Deaths,Peru,Male,80 plus,All causes,Number,2017,24620.218757262443,27904.858339907187,21397.566755801356
Deaths,Peru,Female,80 plus,All causes,Number,2017,26168.077173663096,30269.2189116938,22546.138783370872
Deaths,Peru,Both,80 plus,All causes,Number,2017,50788.29593092553,55951.256628082476,45981.38362849199
Deaths,Peru,Male,All Ages,All causes,Number,2017,76538.01963127755,88842.02424110017,65027.40071912539
Deaths,Peru,Female,All Ages,All causes,Number,2017,65220.53649343893,76573.85695972084,54968.351529765605
Deaths,Peru,Both,All Ages,All causes,Number,2017,141758.55612471642,157908.16419064812,126715.16031896492
Deaths,Peru,Male,5-14 years,All causes,Number,2017,1191.3250536835315,1361.016695241248,1038.0402369214878
Deaths,Peru,Female,5-14 years,All causes,Number,2017,916.8167841286469,1019.0610572992599,822.8102654947579
Deaths,Peru,Both,5-14 years,All causes,Number,2017,2108.14183781218,2366.958090265198,1877.7968112634503
Deaths,Peru,Male,15-49 years,All causes,Number,2017,12645.288574827066,15301.9811274249,10169.207228570422
Deaths,Peru,Female,15-49 years,All causes,Number,2017,7429.436812425798,9157.096170202602,5950.010980708133
Deaths,Peru,Both,15-49 years,All causes,Number,2017,20074.725387252864,23137.716898884428,17265.95306326887
Deaths,Peru,Male,50-69 years,All causes,Number,2017,16958.375951648315,20341.544368238283,13807.116791588898
Deaths,Peru,Female,50-69 years,All causes,Number,2017,13740.146630833642,16651.402187356573,11275.623001105712
Deaths,Peru,Both,50-69 years,All causes,Number,2017,30698.522582481895,35046.42388367418,26642.169860232756
Deaths,Peru,Male,70+ years,All causes,Number,2017,39211.00400184837,45193.42980909872,33441.82456928571
Deaths,Peru,Female,70+ years,All causes,Number,2017,38163.82240808574,44854.64809192994,32357.041790805604
Deaths,Peru,Both,70+ years,All causes,Number,2017,77374.82640993418,86277.23105656076,69171.85826210992
Deaths,Peru,Male,<1 year,All causes,Number,2017,5133.7836013784945,6841.29460144458,3800.5828781875202
Deaths,Peru,Female,<1 year,All causes,Number,2017,4069.449327033093,5234.317607418788,3148.324004803277
Deaths,Peru,Both,<1 year,All causes,Number,2017,9203.232928411591,12078.548615074966,6948.645999734505
Deaths,Peru,Male,80 to 84,All causes,Number,2017,8651.721853918538,10018.87892618097,7330.41583835128
Deaths,Peru,Female,80 to 84,All causes,Number,2017,8026.367064783884,9531.831619010853,6723.3834883009085
Deaths,Peru,Both,80 to 84,All causes,Number,2017,16678.088918702415,18700.934371511532,14827.5347780669
Deaths,Peru,Male,85 to 89,All causes,Number,2017,8305.064472146929,9424.1555884365,7201.9741336040415
Deaths,Peru,Female,85 to 89,All causes,Number,2017,8544.117983028345,9904.856564105467,7334.486316066549
Deaths,Peru,Both,85 to 89,All causes,Number,2017,16849.18245517527,18589.361220516403,15231.21622839924
Deaths,Peru,Male,90 to 94,All causes,Number,2017,5147.764907439276,5697.641842795521,4603.075341565759
Deaths,Peru,Female,90 to 94,All causes,Number,2017,6130.5504841129905,6934.161521960543,5400.045650902946
Deaths,Peru,Both,90 to 94,All causes,Number,2017,11278.315391552265,12216.08618573302,10373.958944630453
Deaths,Peru,Male,<20 years,All causes,Number,2017,8689.603496499582,10945.413755894251,6860.014414077121
Deaths,Peru,Female,<20 years,All causes,Number,2017,6456.366582284371,7912.786115458359,5260.90944087682
Deaths,Peru,Both,<20 years,All causes,Number,2017,15145.97007878393,18803.748839542866,12144.693692831872
Deaths,Peru,Male,10 to 24,All causes,Number,2017,2969.5289752526496,3524.313723816434,2467.356393658288
Deaths,Peru,Female,10 to 24,All causes,Number,2017,1664.4720544106858,1966.1585364593905,1394.8013193357294
Deaths,Peru,Both,10 to 24,All causes,Number,2017,4634.001029663336,5271.351824173548,4064.308335793818
Deaths,Peru,Male,10 to 54,All causes,Number,2017,16348.568380230587,19716.763567988855,13182.945269177222
Deaths,Peru,Female,10 to 54,All causes,Number,2017,10298.538735275211,12603.421384784606,8311.482166309908
Deaths,Peru,Both,10 to 54,All causes,Number,2017,26647.107115505856,30627.420622996022,22996.692111571796
Deaths,Peru,Male,95 plus,All causes,Number,2017,2515.667523757686,2767.8192722058593,2262.1014422802764
Deaths,Peru,Female,95 plus,All causes,Number,2017,3467.041641737918,3893.253598226242,3078.612200571131
Deaths,Peru,Both,95 plus,All causes,Number,2017,5982.709165495598,6470.130388113036,5513.1306563820235
Deaths,Peru,Male,<70 years,All causes,Number,2017,37327.01562942913,43986.57168393273,31433.509815232486
Deaths,Peru,Female,<70 years,All causes,Number,2017,27056.71408535319,31709.26345786354,22814.09662284032
Deaths,Peru,Both,<70 years,All causes,Number,2017,64383.72971478238,72480.19674673628,56544.43300800877
Deaths,Peru,Male,Under 5,All causes,Number,2016,6851.5555322683695,8851.576265588159,5216.595492973232
Deaths,Peru,Female,Under 5,All causes,Number,2016,5237.126736040861,6562.381681911151,4129.976134188482
Deaths,Peru,Both,Under 5,All causes,Number,2016,12088.682268309225,15422.1247395784,9329.963682770733
Deaths,Peru,Male,Early Neonatal,All causes,Number,2016,2502.9027802171136,3317.040763985281,1820.898566788208
Deaths,Peru,Female,Early Neonatal,All causes,Number,2016,1859.5535339163832,2376.234409450527,1424.9038551395886
Deaths,Peru,Both,Early Neonatal,All causes,Number,2016,4362.456314133491,5678.979692026149,3247.8375386638468
Deaths,Peru,Male,Late Neonatal,All causes,Number,2016,452.7100168103811,621.3778722627219,324.6180933612095
Deaths,Peru,Female,Late Neonatal,All causes,Number,2016,620.048615585416,827.4268758805588,462.02718028646706
Deaths,Peru,Both,Late Neonatal,All causes,Number,2016,1072.7586323957955,1420.3965368527763,807.6298156621923
Deaths,Peru,Male,Post Neonatal,All causes,Number,2016,2435.1186121346977,3251.0677832532497,1809.7106140572453
Deaths,Peru,Female,Post Neonatal,All causes,Number,2016,1826.4280656360042,2403.690253401563,1369.2465482160087
Deaths,Peru,Both,Post Neonatal,All causes,Number,2016,4261.546677770695,5606.132396230252,3196.2774281296997
Deaths,Peru,Male,1 to 4,All causes,Number,2016,1460.8241231061677,1894.5158914881877,1099.9764521635227
Deaths,Peru,Female,1 to 4,All causes,Number,2016,931.096520903063,1188.2555245799474,719.108860515193
Deaths,Peru,Both,1 to 4,All causes,Number,2016,2391.92064400923,3084.7163233414826,1819.705830420126
Deaths,Peru,Male,5 to 9,All causes,Number,2016,698.7194544115358,817.2832112295737,593.0468971185085
Deaths,Peru,Female,5 to 9,All causes,Number,2016,496.06393822455533,561.6943027698425,436.5242060940107
Deaths,Peru,Both,5 to 9,All causes,Number,2016,1194.7833926360913,1378.6616493655354,1029.7456014729262
Deaths,Peru,Male,10 to 14,All causes,Number,2016,535.1728062911691,601.8633880793843,477.85235945339286
Deaths,Peru,Female,10 to 14,All causes,Number,2016,441.743760743115,486.25655724749157,398.74387668432735
Deaths,Peru,Both,10 to 14,All causes,Number,2016,976.9165670342835,1069.5529814628417,891.1753068675597
Deaths,Peru,Male,15 to 19,All causes,Number,2016,1008.186454791809,1177.6439551913736,854.5560932421535
Deaths,Peru,Female,15 to 19,All causes,Number,2016,594.9010720408778,683.0811843277232,514.2444859809813
Deaths,Peru,Both,15 to 19,All causes,Number,2016,1603.0875268326865,1800.7295655168289,1423.6249258646433
Deaths,Peru,Male,20 to 24,All causes,Number,2016,1507.4915937278618,1751.6131545725837,1280.2587085335501
Deaths,Peru,Female,20 to 24,All causes,Number,2016,685.8690958205375,798.1299207633783,583.5255679805301
Deaths,Peru,Both,20 to 24,All causes,Number,2016,2193.360689548401,2466.3401540693844,1931.541194683501
Deaths,Peru,Male,25 to 29,All causes,Number,2016,1715.783486091613,1975.165107180709,1471.3529768032972
Deaths,Peru,Female,25 to 29,All causes,Number,2016,794.8379891908249,933.3468119688267,670.3609248051731
Deaths,Peru,Both,25 to 29,All causes,Number,2016,2510.621475282436,2806.963571461404,2223.3921574625865
Deaths,Peru,Male,30 to 34,All causes,Number,2016,1788.1080671984214,2062.4151127918717,1531.388780124827
Deaths,Peru,Female,30 to 34,All causes,Number,2016,903.8177331735875,1063.8484209160033,761.0961216344015
Deaths,Peru,Both,30 to 34,All causes,Number,2016,2691.9258003720065,3006.8750223477555,2386.456755957666
Deaths,Peru,Male,35 to 39,All causes,Number,2016,1941.1353662852962,2267.669747386729,1636.6985346677022
Deaths,Peru,Female,35 to 39,All causes,Number,2016,1103.7287149382714,1324.3668862602942,909.6188184240436
Deaths,Peru,Both,35 to 39,All causes,Number,2016,3044.8640812235703,3427.8551258591483,2670.818073627464
Deaths,Peru,Male,40 to 44,All causes,Number,2016,2163.9134360437924,2542.3127756145827,1812.8149897042506
Deaths,Peru,Female,40 to 44,All causes,Number,2016,1478.3279020521359,1753.1062613272597,1234.3134508116946
Deaths,Peru,Both,40 to 44,All causes,Number,2016,3642.241338095928,4095.4776320481383,3197.5841276994624
Deaths,Peru,Male,45 to 49,All causes,Number,2016,2522.224221500666,2971.3089756763256,2106.6334866917427
Deaths,Peru,Female,45 to 49,All causes,Number,2016,1898.1725890802065,2225.891189822456,1604.5740697057106
Deaths,Peru,Both,45 to 49,All causes,Number,2016,4420.396810580867,4959.779055309188,3893.6170862014224
Deaths,Peru,Male,50 to 54,All causes,Number,2016,3132.3711272292453,3676.7287628273593,2626.9360725280994
Deaths,Peru,Female,50 to 54,All causes,Number,2016,2348.107564470699,2734.046644710342,2000.117572294123
Deaths,Peru,Both,50 to 54,All causes,Number,2016,5480.478691699946,6129.877521103244,4841.359846460891
Deaths,Peru,Male,55 to 59,All causes,Number,2016,3655.1954131889192,4255.365006000924,3093.9523680974216
Deaths,Peru,Female,55 to 59,All causes,Number,2016,2979.530877350407,3457.5373223306115,2547.057551090337
Deaths,Peru,Both,55 to 59,All causes,Number,2016,6634.726290539319,7375.560958264762,5891.599704741516
Deaths,Peru,Male,60 to 64,All causes,Number,2016,4389.372490848976,5054.730316416076,3760.990466216139
Deaths,Peru,Female,60 to 64,All causes,Number,2016,3616.032725150755,4178.545902053865,3105.243599346383
Deaths,Peru,Both,60 to 64,All causes,Number,2016,8005.405215999725,8845.449500804745,7148.274229607321
Deaths,Peru,Male,65 to 69,All causes,Number,2016,5347.201600747102,6142.011448162724,4594.201219254342
Deaths,Peru,Female,65 to 69,All causes,Number,2016,4385.585282100478,5083.194034747669,3753.028737700045
Deaths,Peru,Both,65 to 69,All causes,Number,2016,9732.786882847595,10754.360685399144,8692.375429552803
Deaths,Peru,Male,70 to 74,All causes,Number,2016,6348.729736143423,7292.011364740476,5453.732331425512
Deaths,Peru,Female,70 to 74,All causes,Number,2016,5226.241486694686,6087.275765518237,4447.903876702688
Deaths,Peru,Both,70 to 74,All causes,Number,2016,11574.971222838112,12813.738120177952,10315.736443950942
Deaths,Peru,Male,75 to 79,All causes,Number,2016,7858.359262887504,8988.06788271753,6780.31687046057
Deaths,Peru,Female,75 to 79,All causes,Number,2016,6549.220764821006,7604.9651610587525,5591.777047367705
Deaths,Peru,Both,75 to 79,All causes,Number,2016,14407.580027708533,15913.665562221071,12884.103110799151
Deaths,Peru,Male,80 plus,All causes,Number,2016,23397.426974057224,25863.941942340458,20957.28661945695
Deaths,Peru,Female,80 plus,All causes,Number,2016,24594.0951119444,27515.253522578718,21847.928165842044
Deaths,Peru,Both,80 plus,All causes,Number,2016,47991.522086001605,51743.271777667804,44220.359641880386
Deaths,Peru,Male,All Ages,All causes,Number,2016,74860.94702371286,84868.35991620921,65773.62510342411
Deaths,Peru,Female,All Ages,All causes,Number,2016,63333.40334383734,71861.25998429452,55577.39390367151
Deaths,Peru,Both,All Ages,All causes,Number,2016,138194.3503675503,151369.46367666346,126164.7368667194
Deaths,Peru,Male,5-14 years,All causes,Number,2016,1233.892260702706,1413.0474579269255,1078.765062371731
Deaths,Peru,Female,5-14 years,All causes,Number,2016,937.807698967671,1033.0013937685842,847.0009911603305
Deaths,Peru,Both,5-14 years,All causes,Number,2016,2171.6999596703763,2434.414163435046,1938.9582116679944
Deaths,Peru,Male,15-49 years,All causes,Number,2016,12646.842625639461,14744.02776794334,10699.471078757404
Deaths,Peru,Female,15-49 years,All causes,Number,2016,7459.655096296447,8791.770652919233,6275.50489548725
Deaths,Peru,Both,15-49 years,All causes,Number,2016,20106.497721935906,22554.88073019075,17731.687019415855
Deaths,Peru,Male,50-69 years,All causes,Number,2016,16524.140632014227,19128.83553340708,14076.047798652009
Deaths,Peru,Female,50-69 years,All causes,Number,2016,13329.25644907233,15453.323903842489,11406.06536738354
Deaths,Peru,Both,50-69 years,All causes,Number,2016,29853.397081086536,33097.998626928405,26578.867056948675
Deaths,Peru,Male,70+ years,All causes,Number,2016,37604.515973088186,42148.372974113656,33191.75542279419
Deaths,Peru,Female,70+ years,All causes,Number,2016,36369.55736346005,41209.98401957908,31887.609089912443
Deaths,Peru,Both,70+ years,All causes,Number,2016,73974.07333654824,80379.05161893705,67490.52686518396
Deaths,Peru,Male,<1 year,All causes,Number,2016,5390.7314091621865,6981.511891068497,4057.8147767371747
Deaths,Peru,Female,<1 year,All causes,Number,2016,4306.0302151378055,5412.456531790504,3374.358730656911
Deaths,Peru,Both,<1 year,All causes,Number,2016,9696.76162429998,12383.31311626097,7427.286504272503
Deaths,Peru,Male,80 to 84,All causes,Number,2016,8462.321552586769,9515.772703035283,7435.397594902697
Deaths,Peru,Female,80 to 84,All causes,Number,2016,7806.877382708601,8913.097978146714,6786.542182638812
Deaths,Peru,Both,80 to 84,All causes,Number,2016,16269.198935295368,17744.37170560986,14771.910958951123
Deaths,Peru,Male,85 to 89,All causes,Number,2016,7838.653833080301,8659.07406594314,7015.030054202545
Deaths,Peru,Female,85 to 89,All causes,Number,2016,8125.688084986169,9096.419145009486,7205.268185335397
Deaths,Peru,Both,85 to 89,All causes,Number,2016,15964.341918066482,17217.95078624187,14690.73298464112
Deaths,Peru,Male,90 to 94,All causes,Number,2016,4756.752291841337,5157.764292664878,4357.869521960728
Deaths,Peru,Female,90 to 94,All causes,Number,2016,5538.155518453457,6090.395861799661,5010.683226164119
Deaths,Peru,Both,90 to 94,All causes,Number,2016,10294.907810294766,10949.152974219885,9619.709730791967
Deaths,Peru,Male,<20 years,All causes,Number,2016,9093.63424776287,11250.19743347209,7275.829779876098
Deaths,Peru,Female,<20 years,All causes,Number,2016,6769.835507049423,8174.869219231015,5540.237858963648
Deaths,Peru,Both,<20 years,All causes,Number,2016,15863.46975481229,19440.200352063443,12804.95949790758
Deaths,Peru,Male,10 to 24,All causes,Number,2016,3050.850854810837,3523.4234710674496,2631.088341308188
Deaths,Peru,Female,10 to 24,All causes,Number,2016,1722.513928604532,1965.519335686089,1495.5851544997338
Deaths,Peru,Both,10 to 24,All causes,Number,2016,4773.364783415369,5328.333883682521,4280.452225384854
Deaths,Peru,Male,10 to 54,All causes,Number,2016,16314.386559159875,18993.532831777607,13828.948110642023
Deaths,Peru,Female,10 to 54,All causes,Number,2016,10249.506421510257,12010.12835104837,8677.521768648689
Deaths,Peru,Both,10 to 54,All causes,Number,2016,26563.892980670138,29722.88552731272,23510.665491912994
Deaths,Peru,Male,95 plus,All causes,Number,2016,2339.6992965488357,2524.8451549862903,2152.8226529489193
Deaths,Peru,Female,95 plus,All causes,Number,2016,3123.3741257961133,3416.42393935232,2838.6262480544688
Deaths,Peru,Both,95 plus,All causes,Number,2016,5463.073422344951,5806.609027339042,5115.334622834664
Deaths,Peru,Male,<70 years,All causes,Number,2016,37256.43105062476,42569.5462949304,32439.74733579793
Deaths,Peru,Female,<70 years,All causes,Number,2016,26963.845980377297,30610.48536466834,23568.033609976526
Deaths,Peru,Both,<70 years,All causes,Number,2016,64220.27703100206,71632.16825172713,57738.7929921911
