location,sex,age,cause,metric,year,val,upper,lower
Peru,Female,70+ years,All causes,Number,2016,36369.55736,41209.98402,31887.60909
Peru,Both,70+ years,All causes,Number,2016,73974.07334,80379.05162,67490.52687
Peru,Male,<1 year,All causes,Number,2016,5390.731409,6981.511891,4057.814777
Peru,Female,<1 year,All causes,Number,2016,4306.030215,5412.456532,3374.358731
Peru,Both,<1 year,All causes,Number,2016,9696.761624,12383.31312,7427.286504
Peru,Male,80 to 84,All causes,Number,2016,8462.321553,9515.772703,7435.397595
Peru,Female,80 to 84,All causes,Number,2016,7806.877383,8913.097978,6786.542183
Peru,Both,80 to 84,All causes,Number,2016,16269.19894,17744.37171,14771.91096
Peru,Male,85 to 89,All causes,Number,2016,7838.653833,8659.074066,7015.030054
Peru,Female,85 to 89,All causes,Number,2016,8125.688085,9096.419145,7205.268185
Peru,Both,85 to 89,All causes,Number,2016,15964.34192,17217.95079,14690.73298
Peru,Male,90 to 94,All causes,Number,2016,4756.752292,5157.764293,4357.869522
Peru,Female,90 to 94,All causes,Number,2016,5538.155518,6090.395862,5010.683226
Peru,Both,90 to 94,All causes,Number,2016,10294.90781,10949.15297,9619.709731
Peru,Male,<20 years,All causes,Number,2016,9093.634248,11250.19743,7275.82978
Peru,Female,<20 years,All causes,Number,2016,6769.835507,8174.869219,5540.237859
Peru,Both,<20 years,All causes,Number,2016,15863.46975,19440.20035,12804.9595
Peru,Male,10 to 24,All causes,Number,2016,3050.850855,3523.423471,2631.088341
Peru,Female,10 to 24,All causes,Number,2016,1722.513929,1965.519336,1495.585154
Peru,Both,10 to 24,All causes,Number,2016,4773.364783,5328.333884,4280.452225
Peru,Male,10 to 54,All causes,Number,2016,16314.38656,18993.53283,13828.94811
Peru,Female,10 to 54,All causes,Number,2016,10249.50642,12010.12835,8677.521769
Peru,Both,10 to 54,All causes,Number,2016,26563.89298,29722.88553,23510.66549
Peru,Male,95 plus,All causes,Number,2016,2339.699297,2524.845155,2152.822653
Peru,Female,95 plus,All causes,Number,2016,3123.374126,3416.423939,2838.626248
Peru,Both,95 plus,All causes,Number,2016,5463.073422,5806.609027,5115.334623
Peru,Male,<70 years,All causes,Number,2016,37256.43105,42569.54629,32439.74734
Peru,Female,<70 years,All causes,Number,2016,26963.84598,30610.48536,23568.03361
Peru,Both,<70 years,All causes,Number,2016,64220.27703,71632.16825,57738.79299
